DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ROAD_CONDITION,ACCLASS,INJURY,FATAL_NO,HOOD_158,NEIGHBOURHOOD_158,DOW,HOUR,YEAR,MONTH,SEVERE_COLLISION,TIME_OF_DAY,SEASON
2013-03-10,BLOOR ST W,ST HELENS AVE,Toronto and East York,43.658045,-79.44399,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,83,Dufferin Grove,Sunday,4,2013,3,1,Late Night,Spring
2013-03-11,BIRCHMOUNT RD,LAWRENCE AVE E,Scarborough,43.747545,-79.28479,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,126,Dorset Park,Monday,20,2013,3,0,Night,Spring
2013-03-11,BIRCHMOUNT RD,LAWRENCE AVE E,Scarborough,43.747545,-79.28479,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,126,Dorset Park,Monday,20,2013,3,1,Night,Spring
2013-03-11,BLOOR St W,MARKLAND Dr,Etobicoke York,43.633545,-79.57079,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,12,Markland Wood,Monday,20,2013,3,0,Night,Spring
2013-03-11,BLOOR St W,MARKLAND Dr,Etobicoke York,43.633545,-79.57079,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,12,Markland Wood,Monday,20,2013,3,1,Night,Spring
2013-03-11,CHAPMAN RD,ROYAL YORK RD,Etobicoke York,43.687545,-79.52889,Rain,Dark,Wet,Non-Fatal Injury,Minimal,0.0,8,Humber Heights-Westmount,Monday,22,2013,3,0,Night,Spring
2013-03-11,CHAPMAN RD,ROYAL YORK RD,Etobicoke York,43.687545,-79.52889,Rain,Dark,Wet,Non-Fatal Injury,Major,0.0,8,Humber Heights-Westmount,Monday,22,2013,3,1,Night,Spring
2013-03-14,QUEEN ST W,DOWLING AVE,Toronto and East York,43.639941,-79.439853,Snow,Dark,Snow_Ice,Non-Fatal Injury,Minimal,0.0,85,South Parkdale,Thursday,0,2013,3,0,Late Night,Spring
2013-03-14,QUEEN ST W,DOWLING AVE,Toronto and East York,43.639941,-79.439853,Snow,Dark,Snow_Ice,Non-Fatal Injury,Major,0.0,85,South Parkdale,Thursday,0,2013,3,1,Late Night,Spring
2013-03-14,CARLAW AVE,DUNDAS ST E,Toronto and East York,43.663345,-79.34109,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Thursday,20,2013,3,0,Night,Spring
2013-03-14,CARLAW AVE,DUNDAS ST E,Toronto and East York,43.663345,-79.34109,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Thursday,20,2013,3,0,Night,Spring
2013-03-14,CARLAW AVE,DUNDAS ST E,Toronto and East York,43.663345,-79.34109,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Thursday,20,2013,3,0,Night,Spring
2013-03-14,CARLAW AVE,DUNDAS ST E,Toronto and East York,43.663345,-79.34109,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,70,South Riverdale,Thursday,20,2013,3,0,Night,Spring
2013-03-14,CARLAW AVE,DUNDAS ST E,Toronto and East York,43.663345,-79.34109,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,70,South Riverdale,Thursday,20,2013,3,1,Night,Spring
2013-03-16,WARDEN AVE,STEELES AVE E,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,NSA,NSA,Saturday,12,2013,3,0,Morning_Afternoon,Spring
2013-03-16,WARDEN AVE,STEELES AVE E,Scarborough,43.819645,-79.32439,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,NSA,NSA,Saturday,12,2013,3,1,Morning_Afternoon,Spring
2013-03-19,FINCH Ave E,VICTORIA PARK Ave,Scarborough,43.793645,-79.32899,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,147,L'Amoreaux West,Tuesday,17,2013,3,0,Evening,Spring
2013-03-19,FINCH Ave E,VICTORIA PARK Ave,Scarborough,43.793645,-79.32899,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,147,L'Amoreaux West,Tuesday,17,2013,3,1,Evening,Spring
2013-03-21,QUEEN ST W,BATHURST ST,Toronto and East York,43.647116,-79.403972,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Thursday,13,2013,3,0,Morning_Afternoon,Spring
2013-03-21,QUEEN ST W,BATHURST ST,Toronto and East York,43.647116,-79.403972,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Thursday,13,2013,3,0,Morning_Afternoon,Spring
2013-03-21,QUEEN ST W,BATHURST ST,Toronto and East York,43.647116,-79.403972,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,164,Wellington Place,Thursday,13,2013,3,0,Morning_Afternoon,Spring
2013-03-21,QUEEN ST W,BATHURST ST,Toronto and East York,43.647116,-79.403972,Clear,Daylight,Wet,Non-Fatal Injury,Major,0.0,164,Wellington Place,Thursday,13,2013,3,1,Morning_Afternoon,Spring
2013-03-21,631 SHEPPARD Ave W,,North York,43.755345,-79.43939,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,33,Clanton Park,Thursday,18,2013,3,0,Evening,Spring
2013-03-21,631 SHEPPARD Ave W,,North York,43.755345,-79.43939,Clear,Daylight,Wet,Non-Fatal Injury,Major,0.0,33,Clanton Park,Thursday,18,2013,3,1,Evening,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Minimal,0.0,62,East End-Danforth,Wednesday,19,2013,3,0,Night,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Minimal,0.0,62,East End-Danforth,Wednesday,19,2013,3,0,Night,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Minor,0.0,62,East End-Danforth,Wednesday,19,2013,3,0,Night,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Minor,0.0,62,East End-Danforth,Wednesday,19,2013,3,0,Night,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Minor,0.0,62,East End-Danforth,Wednesday,19,2013,3,0,Night,Spring
2013-03-27,DANFORTH Ave,LUTTRELL Ave,Toronto and East York,43.689945,-79.29379,Rain,Dusk,Wet,Non-Fatal Injury,Major,0.0,62,East End-Danforth,Wednesday,19,2013,3,1,Night,Spring
2013-03-28,WESTON Rd,FAIRGLEN Cres,Etobicoke York,43.708445,-79.53389,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,113,Weston,Thursday,14,2013,3,1,Evening,Spring
2013-03-28,WESTON Rd,FAIRGLEN Cres,Etobicoke York,43.708445,-79.53389,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,113,Weston,Thursday,14,2013,3,0,Evening,Spring
2013-03-28,WESTON Rd,FAIRGLEN Cres,Etobicoke York,43.708445,-79.53389,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,113,Weston,Thursday,14,2013,3,0,Evening,Spring
2013-03-28,WESTON Rd,FAIRGLEN Cres,Etobicoke York,43.708445,-79.53389,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,113,Weston,Thursday,14,2013,3,0,Evening,Spring
2013-03-29,78 EAGLEVIEW CRES,,Scarborough,43.819245,-79.32339,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,116,Steeles,Friday,12,2013,3,0,Morning_Afternoon,Spring
2013-03-29,78 EAGLEVIEW CRES,,Scarborough,43.819245,-79.32339,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,116,Steeles,Friday,12,2013,3,1,Morning_Afternoon,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minimal,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minor,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minor,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minimal,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minor,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Minor,0.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-29,LAKE SHORE BLVD E,DON ROADWAY,Toronto and East York,43.650244,-79.348491,Clear,Daylight,Dry,Fatal,Fatal,8.0,166,St Lawrence-East Bayfront-The Islands,Friday,17,2013,3,1,Evening,Spring
2013-03-30,JANE ST,DALRYMPLE DR,Etobicoke York,43.677233,-79.496135,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,111,Rockcliffe-Smythe,Saturday,12,2013,3,0,Morning_Afternoon,Spring
2013-03-30,JANE ST,DALRYMPLE DR,Etobicoke York,43.677233,-79.496135,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,111,Rockcliffe-Smythe,Saturday,12,2013,3,1,Morning_Afternoon,Spring
2013-04-04,THE EAST MALL,BLOOR St W,Etobicoke York,43.636945,-79.55669,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,158,Islington,Thursday,12,2013,4,1,Morning_Afternoon,Spring
2013-04-04,THE EAST MALL,BLOOR St W,Etobicoke York,43.636945,-79.55669,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,158,Islington,Thursday,12,2013,4,0,Morning_Afternoon,Spring
2013-04-04,QUEEN St W,SPADINA Ave,Toronto and East York,43.648944,-79.395587,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,20,2013,4,0,Night,Spring
2013-04-04,QUEEN St W,SPADINA Ave,Toronto and East York,43.648944,-79.395587,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,78,Kensington-Chinatown,Thursday,20,2013,4,0,Night,Spring
2013-04-04,QUEEN St W,SPADINA Ave,Toronto and East York,43.648944,-79.395587,Clear,Daylight,Dry,Non-Fatal Injury,Minor,0.0,78,Kensington-Chinatown,Thursday,20,2013,4,0,Night,Spring
2013-04-04,QUEEN St W,SPADINA Ave,Toronto and East York,43.648944,-79.395587,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,78,Kensington-Chinatown,Thursday,20,2013,4,1,Night,Spring
2013-04-05,BLOOR ST W,MARGUERETTA ST,Toronto and East York,43.658946,-79.439693,Clear,Dark,Dry,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Friday,22,2013,4,0,Night,Spring
2013-04-05,BLOOR ST W,MARGUERETTA ST,Toronto and East York,43.658946,-79.439693,Clear,Dark,Dry,Non-Fatal Injury,Major,0.0,83,Dufferin Grove,Friday,22,2013,4,1,Night,Spring
2013-04-06,SHEPPARD AVE W,BATHURST ST,North York,43.755445,-79.43849,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,33,Clanton Park,Saturday,8,2013,4,0,Morning_Afternoon,Spring
2013-04-06,SHEPPARD AVE W,BATHURST ST,North York,43.755445,-79.43849,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,33,Clanton Park,Saturday,8,2013,4,1,Morning_Afternoon,Spring
2013-04-07,DON MILLS RD,LEITH HILL RD,North York,43.777144,-79.347888,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,47,Don Valley Village,Sunday,11,2013,4,1,Morning_Afternoon,Spring
2013-04-07,DON MILLS RD,LEITH HILL RD,North York,43.777144,-79.347888,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,47,Don Valley Village,Sunday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-07,DON MILLS RD,LEITH HILL RD,North York,43.777144,-79.347888,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,47,Don Valley Village,Sunday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-08,JARVIS ST,EARL PL,Toronto and East York,43.667945,-79.37899,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,74,North St.James Town,Monday,17,2013,4,0,Evening,Spring
2013-04-08,JARVIS ST,EARL PL,Toronto and East York,43.667945,-79.37899,Clear,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,74,North St.James Town,Monday,17,2013,4,0,Evening,Spring
2013-04-08,JARVIS ST,EARL PL,Toronto and East York,43.667945,-79.37899,Clear,Daylight,Wet,Non-Fatal Injury,Major,0.0,74,North St.James Town,Monday,17,2013,4,1,Evening,Spring
2013-04-10,MCNICOLL Ave,WHITE HEATHER Blvd,Scarborough,43.818945,-79.26739,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,130,Milliken,Wednesday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-10,MCNICOLL Ave,WHITE HEATHER Blvd,Scarborough,43.818945,-79.26739,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,130,Milliken,Wednesday,11,2013,4,1,Morning_Afternoon,Spring
2013-04-10,MCNICOLL Ave,WHITE HEATHER Blvd,Scarborough,43.818945,-79.26739,Rain,Daylight,Wet,Non-Fatal Injury,Minor,0.0,130,Milliken,Wednesday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-10,KEELE St,CALVINGTON Dr,North York,43.733545,-79.48369,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,155,Downsview,Wednesday,14,2013,4,1,Evening,Spring
2013-04-10,KEELE St,CALVINGTON Dr,North York,43.733545,-79.48369,Rain,Daylight,Wet,Non-Fatal Injury,Minor,0.0,155,Downsview,Wednesday,14,2013,4,0,Evening,Spring
2013-04-10,FINCH Ave E,BALDOON Rd,Scarborough,43.815245,-79.23239,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,145,Malvern West,Wednesday,18,2013,4,0,Evening,Spring
2013-04-10,FINCH Ave E,BALDOON Rd,Scarborough,43.815245,-79.23239,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,145,Malvern West,Wednesday,18,2013,4,1,Evening,Spring
2013-04-12,CHURCH ST,GOULD ST,Toronto and East York,43.658245,-79.37789,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,168,Downtown Yonge East,Friday,12,2013,4,0,Morning_Afternoon,Spring
2013-04-12,CHURCH ST,GOULD ST,Toronto and East York,43.658245,-79.37789,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,168,Downtown Yonge East,Friday,12,2013,4,0,Morning_Afternoon,Spring
2013-04-12,CHURCH ST,GOULD ST,Toronto and East York,43.658245,-79.37789,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,168,Downtown Yonge East,Friday,12,2013,4,1,Morning_Afternoon,Spring
2013-04-12,CRAWFORD ST,QUEEN ST W,Toronto and East York,43.644945,-79.41509,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,162,West Queen West,Friday,16,2013,4,1,Evening,Spring
2013-04-12,CRAWFORD ST,QUEEN ST W,Toronto and East York,43.644945,-79.41509,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,162,West Queen West,Friday,16,2013,4,0,Evening,Spring
2013-04-12,YORKLAND Blvd,CONSUMERS Rd,North York,43.772945,-79.33609,Clear,Daylight,Wet,Non-Fatal Injury,Major,0.0,53,Henry Farm,Friday,18,2013,4,1,Evening,Spring
2013-04-12,JANE ST,STONG CRT,Etobicoke York,43.762446,-79.518886,Rain,Dark,Wet,Fatal,Minimal,0.0,24,Black Creek,Friday,20,2013,4,1,Night,Spring
2013-04-12,JANE ST,STONG CRT,Etobicoke York,43.762446,-79.518886,Rain,Dark,Wet,Fatal,Fatal,9.0,24,Black Creek,Friday,20,2013,4,1,Night,Spring
2013-04-12,STEELES Ave E,BIRCHMOUNT Rd,Scarborough,43.821345,-79.31689,Clear,Dark,Wet,Non-Fatal Injury,Minor,0.0,116,Steeles,Friday,21,2013,4,0,Night,Spring
2013-04-12,STEELES Ave E,BIRCHMOUNT Rd,Scarborough,43.821345,-79.31689,Clear,Dark,Wet,Non-Fatal Injury,Minimal,0.0,116,Steeles,Friday,21,2013,4,0,Night,Spring
2013-04-12,STEELES Ave E,BIRCHMOUNT Rd,Scarborough,43.821345,-79.31689,Clear,Dark,Wet,Non-Fatal Injury,Minimal,0.0,116,Steeles,Friday,21,2013,4,0,Night,Spring
2013-04-12,STEELES Ave E,BIRCHMOUNT Rd,Scarborough,43.821345,-79.31689,Clear,Dark,Wet,Non-Fatal Injury,Minimal,0.0,116,Steeles,Friday,21,2013,4,0,Night,Spring
2013-04-12,STEELES Ave E,BIRCHMOUNT Rd,Scarborough,43.821345,-79.31689,Clear,Dark,Wet,Non-Fatal Injury,Major,0.0,116,Steeles,Friday,21,2013,4,1,Night,Spring
2013-04-13,THE QUEENSWAY,PARK LAWN Rd,Etobicoke York,43.629045,-79.49039,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,16,Stonegate-Queensway,Saturday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-13,THE QUEENSWAY,PARK LAWN Rd,Etobicoke York,43.629045,-79.49039,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,16,Stonegate-Queensway,Saturday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-13,THE QUEENSWAY,PARK LAWN Rd,Etobicoke York,43.629045,-79.49039,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,16,Stonegate-Queensway,Saturday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-13,THE QUEENSWAY,PARK LAWN Rd,Etobicoke York,43.629045,-79.49039,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,16,Stonegate-Queensway,Saturday,11,2013,4,1,Morning_Afternoon,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minimal,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minimal,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minimal,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minor,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minor,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minimal,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minor,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Major,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Minimal,0.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-13,KENNEDY RD,401 C E KENNEDY RAMP RD E,Scarborough,43.773146,-79.283893,Clear,Dusk,Dry,Fatal,Fatal,10.0,126,Dorset Park,Saturday,18,2013,4,1,Evening,Spring
2013-04-16,HILLHURST BLVD,AVENUE RD,North York,43.712046,-79.411693,Clear,Daylight,Dry,Fatal,Minor,0.0,103,Lawrence Park South,Tuesday,9,2013,4,1,Morning_Afternoon,Spring
2013-04-16,HILLHURST BLVD,AVENUE RD,North York,43.712046,-79.411693,Clear,Daylight,Dry,Fatal,Fatal,11.0,103,Lawrence Park South,Tuesday,9,2013,4,1,Morning_Afternoon,Spring
2013-04-16,HILLHURST BLVD,AVENUE RD,North York,43.712046,-79.411693,Clear,Daylight,Dry,Fatal,Minimal,0.0,103,Lawrence Park South,Tuesday,9,2013,4,1,Morning_Afternoon,Spring
2013-04-16,AVENUE RD,FAIRLAWN AVE,North York,43.727843,-79.417888,Clear,Daylight,Dry,Fatal,Minimal,0.0,39,Bedford Park-Nortown,Tuesday,14,2013,4,1,Evening,Spring
2013-04-16,AVENUE RD,FAIRLAWN AVE,North York,43.727843,-79.417888,Clear,Daylight,Dry,Fatal,Minimal,0.0,39,Bedford Park-Nortown,Tuesday,14,2013,4,1,Evening,Spring
2013-04-16,AVENUE RD,FAIRLAWN AVE,North York,43.727843,-79.417888,Clear,Daylight,Dry,Fatal,Fatal,12.0,39,Bedford Park-Nortown,Tuesday,14,2013,4,1,Evening,Spring
2013-04-16,LAWRENCE Ave W,BROOKHAVEN Dr,Etobicoke York,43.704345,-79.49669,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,30,Brookhaven-Amesbury,Tuesday,16,2013,4,0,Evening,Spring
2013-04-16,LAWRENCE Ave W,BROOKHAVEN Dr,Etobicoke York,43.704345,-79.49669,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,30,Brookhaven-Amesbury,Tuesday,16,2013,4,1,Evening,Spring
2013-04-17,GLENMOUNT PARK Rd,BURGESS Ave,Toronto and East York,43.679245,-79.30459,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,62,East End-Danforth,Wednesday,17,2013,4,0,Evening,Spring
2013-04-17,GLENMOUNT PARK Rd,BURGESS Ave,Toronto and East York,43.679245,-79.30459,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,62,East End-Danforth,Wednesday,17,2013,4,1,Evening,Spring
2013-04-22,WEST TORONTO ST,KEELE ST,Etobicoke York,43.669645,-79.46799,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,90,Junction Area,Monday,15,2013,4,0,Evening,Spring
2013-04-22,WEST TORONTO ST,KEELE ST,Etobicoke York,43.669645,-79.46799,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,90,Junction Area,Monday,15,2013,4,0,Evening,Spring
2013-04-22,WEST TORONTO ST,KEELE ST,Etobicoke York,43.669645,-79.46799,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,90,Junction Area,Monday,15,2013,4,1,Evening,Spring
2013-04-23,JANE ST,FOXWELL ST,Etobicoke York,43.671645,-79.493686,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,111,Rockcliffe-Smythe,Tuesday,18,2013,4,0,Evening,Spring
2013-04-23,JANE ST,FOXWELL ST,Etobicoke York,43.671645,-79.493686,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,111,Rockcliffe-Smythe,Tuesday,18,2013,4,1,Evening,Spring
2013-04-24,MURRIE ST,ROYAL YORK RD,Etobicoke York,43.605845,-79.49409,Rain,Daylight,Wet,Non-Fatal Injury,Minimal,0.0,160,Mimico-Queensway,Wednesday,8,2013,4,0,Morning_Afternoon,Spring
2013-04-24,MURRIE ST,ROYAL YORK RD,Etobicoke York,43.605845,-79.49409,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,160,Mimico-Queensway,Wednesday,8,2013,4,1,Morning_Afternoon,Spring
2013-04-24,STEELES AVE E,DON MILLS RD,North York,43.811145,-79.36079,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,48,Hillcrest Village,Wednesday,11,2013,4,1,Morning_Afternoon,Spring
2013-04-24,STEELES AVE E,DON MILLS RD,North York,43.811145,-79.36079,Rain,Daylight,Wet,Non-Fatal Injury,Minor,0.0,48,Hillcrest Village,Wednesday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-24,STEELES AVE E,DON MILLS RD,North York,43.811145,-79.36079,Rain,Daylight,Wet,Non-Fatal Injury,Minor,0.0,48,Hillcrest Village,Wednesday,11,2013,4,0,Morning_Afternoon,Spring
2013-04-24,MORNINGSIDE Ave,BEATH St,Scarborough,43.774745,-79.18869,Rain,Daylight,Wet,Non-Fatal Injury,Major,0.0,136,West Hill,Wednesday,16,2013,4,1,Evening,Spring
2013-04-24,MORNINGSIDE Ave,BEATH St,Scarborough,43.774745,-79.18869,Rain,Daylight,Wet,Non-Fatal Injury,Minor,0.0,136,West Hill,Wednesday,16,2013,4,0,Evening,Spring
2013-04-25,JARVIS St,QUEEN St E,Toronto and East York,43.653745,-79.37329,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,168,Downtown Yonge East,Thursday,13,2013,4,0,Morning_Afternoon,Spring
2013-04-25,JARVIS St,QUEEN St E,Toronto and East York,43.653745,-79.37329,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,168,Downtown Yonge East,Thursday,13,2013,4,0,Morning_Afternoon,Spring
2013-04-25,JARVIS St,QUEEN St E,Toronto and East York,43.653745,-79.37329,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,168,Downtown Yonge East,Thursday,13,2013,4,1,Morning_Afternoon,Spring
2013-04-27,KINGSTON RD,CELESTE DR,Scarborough,43.757045,-79.19929,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Saturday,15,2013,4,0,Evening,Spring
2013-04-27,KINGSTON RD,CELESTE DR,Scarborough,43.757045,-79.19929,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Saturday,15,2013,4,0,Evening,Spring
2013-04-27,KINGSTON RD,CELESTE DR,Scarborough,43.757045,-79.19929,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Saturday,15,2013,4,0,Evening,Spring
2013-04-27,KINGSTON RD,CELESTE DR,Scarborough,43.757045,-79.19929,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,136,West Hill,Saturday,15,2013,4,0,Evening,Spring
2013-04-27,KINGSTON RD,CELESTE DR,Scarborough,43.757045,-79.19929,Clear,Daylight,Dry,Non-Fatal Injury,Major,0.0,136,West Hill,Saturday,15,2013,4,1,Evening,Spring
2013-04-28,BLOOR ST W,LANSDOWNE AVE,Toronto and East York,43.658345,-79.44269,Clear,Daylight,Dry,Non-Fatal Injury,Minimal,0.0,83,Dufferin Grove,Sunday,12,2013,4,0,Morning_Afternoon,Spring
